tileset_id	style_id	draft	style_name
probablefutures.40303-hires-west-v4	cmsyinukc007p01qy7kgpbmb2	false	40303 hi-res -- v4
probablefutures.40303-hires-west-v4	cmsyinukc007p01qy7kgpbmb2	true	40303 hi-res -- v4
probablefutures.40303-west-v1	cl5an7fl4000216nv693x0atj	false	Days above 30°C wet-bulb -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40303-west-v1	cl5an7fl4000216nv693x0atj	true	Days above 30°C wet-bulb -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40303-west-v2	cle8k6mxy001401nzqjb2i47s	false	Days above 30°C wet-bulb -- v2
probablefutures.40303-west-v2	cle8k6mxy001401nzqjb2i47s	true	Days above 30°C wet-bulb -- v2
probablefutures.40303-west-v3	cli004t7p02av01quclg5aoqe	false	Days above 30°C wet-bulb -- v3
probablefutures.40303-west-v3	cli004t7p02av01quclg5aoqe	true	Days above 30°C wet-bulb -- v3
probablefutures.40304-diff-east-v4	cmt0684aw000a01scaoedg1s7	false	40304 diff -- v4
probablefutures.40304-diff-east-v4	cmt0684aw000a01scaoedg1s7	true	40304 diff -- v4
probablefutures.40304-diff-p02-east-v4	cmt0684aw000a01scaoedg1s7	false	40304 diff -- v4
probablefutures.40304-diff-p02-east-v4	cmt0684aw000a01scaoedg1s7	true	40304 diff -- v4
probablefutures.40304-diff-p02-west-v4	cmt0684aw000a01scaoedg1s7	false	40304 diff -- v4
probablefutures.40304-diff-p02-west-v4	cmt0684aw000a01scaoedg1s7	true	40304 diff -- v4
probablefutures.40304-diff-p08-east-v4	cmt0684aw000a01scaoedg1s7	false	40304 diff -- v4
probablefutures.40304-diff-p08-east-v4	cmt0684aw000a01scaoedg1s7	true	40304 diff -- v4
probablefutures.40304-diff-p08-west-v4	cmt0684aw000a01scaoedg1s7	false	40304 diff -- v4
probablefutures.40304-diff-p08-west-v4	cmt0684aw000a01scaoedg1s7	true	40304 diff -- v4
probablefutures.40304-diff-west-v4	cmt0684aw000a01scaoedg1s7	false	40304 diff -- v4
probablefutures.40304-diff-west-v4	cmt0684aw000a01scaoedg1s7	true	40304 diff -- v4
probablefutures.40304-east-v1	cl5anc752002m14ung7uqotzq	false	Days above 32°C wet-bulb -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40304-east-v1	cl5anc752002m14ung7uqotzq	true	Days above 32°C wet-bulb -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40304-east-v2	cle8kep4j007q01qm7mlwazow	false	Days above 32°C wet-bulb -- v2
probablefutures.40304-east-v2	cle8kep4j007q01qm7mlwazow	true	Days above 32°C wet-bulb -- v2
probablefutures.40304-east-v3	cli00aegl02cf01pn98g44e3e	false	Days above 32°C wet-bulb -- v3
probablefutures.40304-east-v3	cli00aegl02cf01pn98g44e3e	true	Days above 32°C wet-bulb -- v3
probablefutures.40304-era5-east-v4	cmth9ytm8007z01qufg3j4bac	false	40304 era5 -- v4
probablefutures.40304-era5-east-v4	cmth9ytm8007z01qufg3j4bac	true	40304 era5 -- v4
probablefutures.40304-era5-west-v4	cmth9ytm8007z01qufg3j4bac	false	40304 era5 -- v4
probablefutures.40304-era5-west-v4	cmth9ytm8007z01qufg3j4bac	true	40304 era5 -- v4
probablefutures.40304-hires-east-v4	cmsyj3x2w00at01sea2bqctui	false	40304 hi-res -- v4
probablefutures.40304-hires-east-v4	cmsyj3x2w00at01sea2bqctui	true	40304 hi-res -- v4
probablefutures.40304-hires-p02-east-v4	cmsyj3x2w00at01sea2bqctui	false	40304 hi-res -- v4
probablefutures.40304-hires-p02-east-v4	cmsyj3x2w00at01sea2bqctui	true	40304 hi-res -- v4
probablefutures.40304-hires-p02-west-v4	cmsyj3x2w00at01sea2bqctui	false	40304 hi-res -- v4
probablefutures.40304-hires-p02-west-v4	cmsyj3x2w00at01sea2bqctui	true	40304 hi-res -- v4
probablefutures.40304-hires-p08-east-v4	cmsyj3x2w00at01sea2bqctui	false	40304 hi-res -- v4
probablefutures.40304-hires-p08-east-v4	cmsyj3x2w00at01sea2bqctui	true	40304 hi-res -- v4
probablefutures.40304-hires-p08-west-v4	cmsyj3x2w00at01sea2bqctui	false	40304 hi-res -- v4
probablefutures.40304-hires-p08-west-v4	cmsyj3x2w00at01sea2bqctui	true	40304 hi-res -- v4
probablefutures.40304-hires-west-v4	cmsyj3x2w00at01sea2bqctui	false	40304 hi-res -- v4
probablefutures.40304-hires-west-v4	cmsyj3x2w00at01sea2bqctui	true	40304 hi-res -- v4
probablefutures.40304-west-v1	cl5anc752002m14ung7uqotzq	false	Days above 32°C wet-bulb -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40304-west-v1	cl5anc752002m14ung7uqotzq	true	Days above 32°C wet-bulb -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40304-west-v2	cle8kep4j007q01qm7mlwazow	false	Days above 32°C wet-bulb -- v2
probablefutures.40304-west-v2	cle8kep4j007q01qm7mlwazow	true	Days above 32°C wet-bulb -- v2
probablefutures.40304-west-v3	cli00aegl02cf01pn98g44e3e	false	Days above 32°C wet-bulb -- v3
probablefutures.40304-west-v3	cli00aegl02cf01pn98g44e3e	true	Days above 32°C wet-bulb -- v3
probablefutures.40305-east-v1	cl5anh0ke003a14pm9u2g5rdq	false	10 hottest wet-bulb days -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40305-east-v1	cl5anh0ke003a14pm9u2g5rdq	true	10 hottest wet-bulb days -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40305-east-v2	cle8kk10600cp01te0c5ggrkz	false	10 hottest wet-bulb days -- v2
probablefutures.40305-east-v2	cle8kk10600cp01te0c5ggrkz	true	10 hottest wet-bulb days -- v2
probablefutures.40305-east-v3	cli00g7pj00f501pn7ox1hz7b	false	10 hottest wet-bulb days -- v3
probablefutures.40305-east-v3	cli00g7pj00f501pn7ox1hz7b	true	10 hottest wet-bulb days -- v3
probablefutures.40305-era5-east-v4	cmth9c5v9006b01s5c3ni4krz	false	40305 era5 -- v4
probablefutures.40305-era5-east-v4	cmth9c5v9006b01s5c3ni4krz	true	40305 era5 -- v4
probablefutures.40305-era5-west-v4	cmth9c5v9006b01s5c3ni4krz	false	40305 era5 -- v4
probablefutures.40305-era5-west-v4	cmth9c5v9006b01s5c3ni4krz	true	40305 era5 -- v4
probablefutures.40305-west-v1	cl5anh0ke003a14pm9u2g5rdq	false	10 hottest wet-bulb days -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40305-west-v1	cl5anh0ke003a14pm9u2g5rdq	true	10 hottest wet-bulb days -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40305-west-v2	cle8kk10600cp01te0c5ggrkz	false	10 hottest wet-bulb days -- v2
probablefutures.40305-west-v2	cle8kk10600cp01te0c5ggrkz	true	10 hottest wet-bulb days -- v2
probablefutures.40305-west-v3	cli00g7pj00f501pn7ox1hz7b	false	10 hottest wet-bulb days -- v3
probablefutures.40305-west-v3	cli00g7pj00f501pn7ox1hz7b	true	10 hottest wet-bulb days -- v3
probablefutures.40401-east-v3	clo8j3xby00x601qm5swhfhif	false	Likelihood of daytime heat wave -- v3
probablefutures.40401-east-v3	clo8j3xby00x601qm5swhfhif	true	Likelihood of daytime heat wave -- v3
probablefutures.40401-west-v3	clo8j3xby00x601qm5swhfhif	false	Likelihood of daytime heat wave -- v3
probablefutures.40401-west-v3	clo8j3xby00x601qm5swhfhif	true	Likelihood of daytime heat wave -- v3
probablefutures.40402-east-v3	clogysogp008b01qqg4bfgumv	false	Likelihood of nighttime heat wave -- v3
probablefutures.40402-east-v3	clogysogp008b01qqg4bfgumv	true	Likelihood of nighttime heat wave -- v3
probablefutures.40402-west-v3	clogysogp008b01qqg4bfgumv	false	Likelihood of nighttime heat wave -- v3
probablefutures.40402-west-v3	clogysogp008b01qqg4bfgumv	true	Likelihood of nighttime heat wave -- v3
probablefutures.40601-abs-east-v4	cmtiovs2g00bt01qtcqzkdgt6	false	40601 abs -- v4
probablefutures.40601-abs-east-v4	cmtiovs2g00bt01qtcqzkdgt6	true	40601 abs -- v4
probablefutures.40601-abs-p02-east-v4	cmtiovs2g00bt01qtcqzkdgt6	false	40601 abs -- v4
probablefutures.40601-abs-p02-east-v4	cmtiovs2g00bt01qtcqzkdgt6	true	40601 abs -- v4
probablefutures.40601-abs-p02-west-v4	cmtiovs2g00bt01qtcqzkdgt6	false	40601 abs -- v4
probablefutures.40601-abs-p02-west-v4	cmtiovs2g00bt01qtcqzkdgt6	true	40601 abs -- v4
probablefutures.40601-abs-p08-east-v4	cmtiovs2g00bt01qtcqzkdgt6	false	40601 abs -- v4
probablefutures.40601-abs-p08-east-v4	cmtiovs2g00bt01qtcqzkdgt6	true	40601 abs -- v4
probablefutures.40601-abs-p08-west-v4	cmtiovs2g00bt01qtcqzkdgt6	false	40601 abs -- v4
probablefutures.40601-abs-p08-west-v4	cmtiovs2g00bt01qtcqzkdgt6	true	40601 abs -- v4
probablefutures.40601-abs-west-v4	cmtiovs2g00bt01qtcqzkdgt6	false	40601 abs -- v4
probablefutures.40601-abs-west-v4	cmtiovs2g00bt01qtcqzkdgt6	true	40601 abs -- v4
probablefutures.40601-diff-east-v4	cmszy8x6w00ed01se66tnf7gk	false	40601 diff -- v4
probablefutures.40601-diff-east-v4	cmszy8x6w00ed01se66tnf7gk	true	40601 diff -- v4
probablefutures.40601-diff-p02-east-v4	cmszy8x6w00ed01se66tnf7gk	false	40601 diff -- v4
probablefutures.40601-diff-p02-east-v4	cmszy8x6w00ed01se66tnf7gk	true	40601 diff -- v4
probablefutures.40601-diff-p02-west-v4	cmszy8x6w00ed01se66tnf7gk	false	40601 diff -- v4
probablefutures.40601-diff-p02-west-v4	cmszy8x6w00ed01se66tnf7gk	true	40601 diff -- v4
probablefutures.40601-diff-p08-east-v4	cmszy8x6w00ed01se66tnf7gk	false	40601 diff -- v4
probablefutures.40601-diff-p08-east-v4	cmszy8x6w00ed01se66tnf7gk	true	40601 diff -- v4
probablefutures.40601-diff-p08-west-v4	cmszy8x6w00ed01se66tnf7gk	false	40601 diff -- v4
probablefutures.40601-diff-p08-west-v4	cmszy8x6w00ed01se66tnf7gk	true	40601 diff -- v4
probablefutures.40601-diff-west-v4	cmszy8x6w00ed01se66tnf7gk	false	40601 diff -- v4
probablefutures.40601-diff-west-v4	cmszy8x6w00ed01se66tnf7gk	true	40601 diff -- v4
probablefutures.40601-east-v1	cl56ktc2f000l14l930kj9hcl	false	Change in total annual precipitation -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40601-east-v1	cl56ktc2f000l14l930kj9hcl	true	Change in total annual precipitation -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40601-east-v3	clhufmhfn023y01pn976z0gws	false	Change in total annual precipitation -- v3
probablefutures.40601-east-v3	clhufmhfn023y01pn976z0gws	true	Change in total annual precipitation -- v3
probablefutures.40601-east-v3	clk00bkc200re01nm7s2o1dqt	false	Change in total annual precipitation -- v3-copy
probablefutures.40601-east-v3	clk00bkc200re01nm7s2o1dqt	true	Change in total annual precipitation -- v3-copy
probablefutures.40601-east-v3-m-m	cmhjh9x7r00eg01rgfljbfahr	false	Change in total annual precipitation -- v3-m-m
probablefutures.40601-east-v3-m-m	cmhjh9x7r00eg01rgfljbfahr	true	Change in total annual precipitation -- v3-m-m
probablefutures.40601-era5-east-v4	cmthf0wyk006s01s52u11c0dl	false	40601 era5 -- v4
probablefutures.40601-era5-east-v4	cmthf0wyk006s01s52u11c0dl	true	40601 era5 -- v4
probablefutures.40601-era5-west-v4	cmthf0wyk006s01s52u11c0dl	false	40601 era5 -- v4
probablefutures.40601-era5-west-v4	cmthf0wyk006s01s52u11c0dl	true	40601 era5 -- v4
probablefutures.40601-hires-east-v4	cmsngxa0q00rc01sa9dsv3k63	false	40601 hi-res -- v4
probablefutures.40601-hires-east-v4	cmsngxa0q00rc01sa9dsv3k63	true	40601 hi-res -- v4
probablefutures.40601-hires-p02-east-v4	cmsngxa0q00rc01sa9dsv3k63	false	40601 hi-res -- v4
probablefutures.40601-hires-p02-east-v4	cmsngxa0q00rc01sa9dsv3k63	true	40601 hi-res -- v4
probablefutures.40601-hires-p02-west-v4	cmsngxa0q00rc01sa9dsv3k63	false	40601 hi-res -- v4
probablefutures.40601-hires-p02-west-v4	cmsngxa0q00rc01sa9dsv3k63	true	40601 hi-res -- v4
probablefutures.40601-hires-p08-east-v4	cmsngxa0q00rc01sa9dsv3k63	false	40601 hi-res -- v4
probablefutures.40601-hires-p08-east-v4	cmsngxa0q00rc01sa9dsv3k63	true	40601 hi-res -- v4
probablefutures.40601-hires-p08-west-v4	cmsngxa0q00rc01sa9dsv3k63	false	40601 hi-res -- v4
probablefutures.40601-hires-p08-west-v4	cmsngxa0q00rc01sa9dsv3k63	true	40601 hi-res -- v4
probablefutures.40601-hires-west-v4	cmsngxa0q00rc01sa9dsv3k63	false	40601 hi-res -- v4
probablefutures.40601-hires-west-v4	cmsngxa0q00rc01sa9dsv3k63	true	40601 hi-res -- v4
probablefutures.40601-v3abs-east-v4	cmtinyy5n00br01qtexnz1blu	false	40601 v3abs -- v4
probablefutures.40601-v3abs-east-v4	cmtinyy5n00br01qtexnz1blu	true	40601 v3abs -- v4
probablefutures.40601-v3abs-west-v4	cmtinyy5n00br01qtexnz1blu	false	40601 v3abs -- v4
probablefutures.40601-v3abs-west-v4	cmtinyy5n00br01qtexnz1blu	true	40601 v3abs -- v4
probablefutures.40601-west-v1	cl56ktc2f000l14l930kj9hcl	false	Change in total annual precipitation -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40601-west-v1	cl56ktc2f000l14l930kj9hcl	true	Change in total annual precipitation -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40601-west-v3	clhufmhfn023y01pn976z0gws	false	Change in total annual precipitation -- v3
probablefutures.40601-west-v3	clhufmhfn023y01pn976z0gws	true	Change in total annual precipitation -- v3
probablefutures.40601-west-v3	clk00bkc200re01nm7s2o1dqt	false	Change in total annual precipitation -- v3-copy
probablefutures.40601-west-v3	clk00bkc200re01nm7s2o1dqt	true	Change in total annual precipitation -- v3-copy
probablefutures.40601-west-v3-m-m	cmhjh9x7r00eg01rgfljbfahr	false	Change in total annual precipitation -- v3-m-m
probablefutures.40601-west-v3-m-m	cmhjh9x7r00eg01rgfljbfahr	true	Change in total annual precipitation -- v3-m-m
probablefutures.40607-east-v1	cl589lwuf000814unun1bxaxj	false	Change in dry hot days -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40607-east-v1	cl589lwuf000814unun1bxaxj	true	Change in dry hot days -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40607-east-v3	clhuooyb7004n01qu85kh24fo	false	Change in dry hot days -- v3
probablefutures.40607-east-v3	clhuooyb7004n01qu85kh24fo	true	Change in dry hot days -- v3
probablefutures.40607-era5-east-v4	cmthf4eca009301qt9k4w180i	false	40607 era5 -- v4
probablefutures.40607-era5-east-v4	cmthf4eca009301qt9k4w180i	true	40607 era5 -- v4
probablefutures.40607-era5-west-v4	cmthf4eca009301qt9k4w180i	false	40607 era5 -- v4
probablefutures.40607-era5-west-v4	cmthf4eca009301qt9k4w180i	true	40607 era5 -- v4
probablefutures.40607-west-v1	cl589lwuf000814unun1bxaxj	false	Change in dry hot days -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40607-west-v1	cl589lwuf000814unun1bxaxj	true	Change in dry hot days -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40607-west-v3	clhuooyb7004n01qu85kh24fo	false	Change in dry hot days -- v3
probablefutures.40607-west-v3	clhuooyb7004n01qu85kh24fo	true	Change in dry hot days -- v3
probablefutures.40612-east-v1	cl5anvbn3000416nvlqq0q625	false	Change in frequency of "1-in-100 year" storm -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40612-east-v1	cl5anvbn3000416nvlqq0q625	true	Change in frequency of "1-in-100 year" storm -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40612-east-v3	clhuot8cr024o01pnfdqf710x	false	Change in frequency of "1-in-100 year" storm -- v3
probablefutures.40612-east-v3	clhuot8cr024o01pnfdqf710x	true	Change in frequency of "1-in-100 year" storm -- v3
probablefutures.40612-west-v1	cl5anvbn3000416nvlqq0q625	false	Change in frequency of "1-in-100 year" storm -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40612-west-v1	cl5anvbn3000416nvlqq0q625	true	Change in frequency of "1-in-100 year" storm -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40612-west-v3	clhuot8cr024o01pnfdqf710x	false	Change in frequency of "1-in-100 year" storm -- v3
probablefutures.40612-west-v3	clhuot8cr024o01pnfdqf710x	true	Change in frequency of "1-in-100 year" storm -- v3
probablefutures.40613-east	cl0l5mcrm001u14mysbn650hp	false	Change in precipitation "1-in-100 year" storm (for comparison map -- Tour of precipitation page) -- global RCM RegCM-REMO ensemble
probablefutures.40613-east	cl0l5mcrm001u14mysbn650hp	true	Change in precipitation "1-in-100 year" storm (for comparison map -- Tour of precipitation page) -- global RCM RegCM-REMO ensemble
probablefutures.40613-east	cl0l5nckn003r14pfulx4jgl0	false	Change in precipitation "1-in-100 year" storm (for comparison map -- Tour of precipitation page) -- global RCM RegCM-REMO ensemble
probablefutures.40613-east	cl0l5nckn003r14pfulx4jgl0	true	Change in precipitation "1-in-100 year" storm (for comparison map -- Tour of precipitation page) -- global RCM RegCM-REMO ensemble
probablefutures.40613-east-v1	cl6kf3j3m003r15lji9052p2h	false	Change in precipitation "1-in-100 year" storm -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40613-east-v1	cl6kf3j3m003r15lji9052p2h	true	Change in precipitation "1-in-100 year" storm -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40613-east-v3	clhyiscjx028w01qu7vim9cml	false	Change in precipitation "1-in-100 year" storm -- v3
probablefutures.40613-east-v3	clhyiscjx028w01qu7vim9cml	true	Change in precipitation "1-in-100 year" storm -- v3
probablefutures.40613-era5-east-v4	cmthf82qt008w01sghyxvci7o	false	40613 era5 -- v4
probablefutures.40613-era5-east-v4	cmthf82qt008w01sghyxvci7o	true	40613 era5 -- v4
probablefutures.40613-era5-west-v4	cmthf82qt008w01sghyxvci7o	false	40613 era5 -- v4
probablefutures.40613-era5-west-v4	cmthf82qt008w01sghyxvci7o	true	40613 era5 -- v4
probablefutures.40613-west	cl0l5mcrm001u14mysbn650hp	false	Change in precipitation "1-in-100 year" storm (for comparison map -- Tour of precipitation page) -- global RCM RegCM-REMO ensemble
probablefutures.40613-west	cl0l5mcrm001u14mysbn650hp	true	Change in precipitation "1-in-100 year" storm (for comparison map -- Tour of precipitation page) -- global RCM RegCM-REMO ensemble
probablefutures.40613-west	cl0l5nckn003r14pfulx4jgl0	false	Change in precipitation "1-in-100 year" storm (for comparison map -- Tour of precipitation page) -- global RCM RegCM-REMO ensemble
probablefutures.40613-west	cl0l5nckn003r14pfulx4jgl0	true	Change in precipitation "1-in-100 year" storm (for comparison map -- Tour of precipitation page) -- global RCM RegCM-REMO ensemble
probablefutures.40613-west-v1	cl6kf3j3m003r15lji9052p2h	false	Change in precipitation "1-in-100 year" storm -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40613-west-v1	cl6kf3j3m003r15lji9052p2h	true	Change in precipitation "1-in-100 year" storm -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40613-west-v3	clhyiscjx028w01qu7vim9cml	false	Change in precipitation "1-in-100 year" storm -- v3
probablefutures.40613-west-v3	clhyiscjx028w01qu7vim9cml	true	Change in precipitation "1-in-100 year" storm -- v3
probablefutures.40614-abs-east-v4	cmtip54yu00au01qu0u4k7c0c	false	40614 abs -- v4
probablefutures.40614-abs-east-v4	cmtip54yu00au01qu0u4k7c0c	true	40614 abs -- v4
probablefutures.40614-abs-p02-east-v4	cmtip54yu00au01qu0u4k7c0c	false	40614 abs -- v4
probablefutures.40614-abs-p02-east-v4	cmtip54yu00au01qu0u4k7c0c	true	40614 abs -- v4
probablefutures.40614-abs-p02-west-v4	cmtip54yu00au01qu0u4k7c0c	false	40614 abs -- v4
probablefutures.40614-abs-p02-west-v4	cmtip54yu00au01qu0u4k7c0c	true	40614 abs -- v4
probablefutures.40614-abs-p08-east-v4	cmtip54yu00au01qu0u4k7c0c	false	40614 abs -- v4
probablefutures.40614-abs-p08-east-v4	cmtip54yu00au01qu0u4k7c0c	true	40614 abs -- v4
probablefutures.40614-abs-p08-west-v4	cmtip54yu00au01qu0u4k7c0c	false	40614 abs -- v4
probablefutures.40614-abs-p08-west-v4	cmtip54yu00au01qu0u4k7c0c	true	40614 abs -- v4
probablefutures.40614-abs-west-v4	cmtip54yu00au01qu0u4k7c0c	false	40614 abs -- v4
probablefutures.40614-abs-west-v4	cmtip54yu00au01qu0u4k7c0c	true	40614 abs -- v4
probablefutures.40614-diff-east-v4	cmszyls2c00c901sdfiaa23ux	false	40614 diff -- v4
probablefutures.40614-diff-east-v4	cmszyls2c00c901sdfiaa23ux	true	40614 diff -- v4
probablefutures.40614-diff-p02-east-v4	cmszyls2c00c901sdfiaa23ux	false	40614 diff -- v4
probablefutures.40614-diff-p02-east-v4	cmszyls2c00c901sdfiaa23ux	true	40614 diff -- v4
probablefutures.40614-diff-p02-west-v4	cmszyls2c00c901sdfiaa23ux	false	40614 diff -- v4
probablefutures.40614-diff-p02-west-v4	cmszyls2c00c901sdfiaa23ux	true	40614 diff -- v4
probablefutures.40614-diff-p08-east-v4	cmszyls2c00c901sdfiaa23ux	false	40614 diff -- v4
probablefutures.40614-diff-p08-east-v4	cmszyls2c00c901sdfiaa23ux	true	40614 diff -- v4
probablefutures.40614-diff-p08-west-v4	cmszyls2c00c901sdfiaa23ux	false	40614 diff -- v4
probablefutures.40614-diff-p08-west-v4	cmszyls2c00c901sdfiaa23ux	true	40614 diff -- v4
probablefutures.40614-diff-west-v4	cmszyls2c00c901sdfiaa23ux	false	40614 diff -- v4
probablefutures.40614-diff-west-v4	cmszyls2c00c901sdfiaa23ux	true	40614 diff -- v4
probablefutures.40614-east-v1	cl5ao7geu001z14rzmwumk3do	false	Change in snowy days -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40614-east-v1	cl5ao7geu001z14rzmwumk3do	true	Change in snowy days -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40614-east-v3	clhyixhg0028y01qu89iu8e2l	false	Change in snowy days -- v3
probablefutures.40614-east-v3	clhyixhg0028y01qu89iu8e2l	true	Change in snowy days -- v3
probablefutures.40614-east-v3	clk00czhr00sz01qvcdo0cfws	false	Change in snowy days -- v3-copy
probablefutures.40614-east-v3	clk00czhr00sz01qvcdo0cfws	true	Change in snowy days -- v3-copy
probablefutures.40614-era5-east-v4	cmthfbvuv008l01s1f2b0a7w9	false	40614 era5 -- v4
probablefutures.40614-era5-east-v4	cmthfbvuv008l01s1f2b0a7w9	true	40614 era5 -- v4
probablefutures.40614-era5-west-v4	cmthfbvuv008l01s1f2b0a7w9	false	40614 era5 -- v4
probablefutures.40614-era5-west-v4	cmthfbvuv008l01s1f2b0a7w9	true	40614 era5 -- v4
probablefutures.40614-hires-east-v4	cmsnh6k9500rh01sad4kp9g5q	false	40614 hi-res -- v4
probablefutures.40614-hires-east-v4	cmsnh6k9500rh01sad4kp9g5q	true	40614 hi-res -- v4
probablefutures.40614-hires-p02-east-v4	cmsnh6k9500rh01sad4kp9g5q	false	40614 hi-res -- v4
probablefutures.40614-hires-p02-east-v4	cmsnh6k9500rh01sad4kp9g5q	true	40614 hi-res -- v4
probablefutures.40614-hires-p02-west-v4	cmsnh6k9500rh01sad4kp9g5q	false	40614 hi-res -- v4
probablefutures.40614-hires-p02-west-v4	cmsnh6k9500rh01sad4kp9g5q	true	40614 hi-res -- v4
probablefutures.40614-hires-p08-east-v4	cmsnh6k9500rh01sad4kp9g5q	false	40614 hi-res -- v4
probablefutures.40614-hires-p08-east-v4	cmsnh6k9500rh01sad4kp9g5q	true	40614 hi-res -- v4
probablefutures.40614-hires-p08-west-v4	cmsnh6k9500rh01sad4kp9g5q	false	40614 hi-res -- v4
probablefutures.40614-hires-p08-west-v4	cmsnh6k9500rh01sad4kp9g5q	true	40614 hi-res -- v4
probablefutures.40614-hires-west-v4	cmsnh6k9500rh01sad4kp9g5q	false	40614 hi-res -- v4
probablefutures.40614-hires-west-v4	cmsnh6k9500rh01sad4kp9g5q	true	40614 hi-res -- v4
probablefutures.40614-v3abs-east-v4	cmtio50gy008x01s5fwswcxg8	false	40614 v3abs -- v4
probablefutures.40614-v3abs-east-v4	cmtio50gy008x01s5fwswcxg8	true	40614 v3abs -- v4
probablefutures.40614-v3abs-west-v4	cmtio50gy008x01s5fwswcxg8	false	40614 v3abs -- v4
probablefutures.40614-v3abs-west-v4	cmtio50gy008x01s5fwswcxg8	true	40614 v3abs -- v4
probablefutures.40614-west-v1	cl5ao7geu001z14rzmwumk3do	false	Change in snowy days -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40614-west-v1	cl5ao7geu001z14rzmwumk3do	true	Change in snowy days -- global RCM RegCM-REMO ensemble -- v1
probablefutures.40614-west-v3	clhyixhg0028y01qu89iu8e2l	false	Change in snowy days -- v3
probablefutures.40614-west-v3	clhyixhg0028y01qu89iu8e2l	true	Change in snowy days -- v3
probablefutures.40614-west-v3	clk00czhr00sz01qvcdo0cfws	false	Change in snowy days -- v3-copy
probablefutures.40614-west-v3	clk00czhr00sz01qvcdo0cfws	true	Change in snowy days -- v3-copy
probablefutures.40616-abs-east-v4	cmtiphoos00b701sg201h20v8	false	40616 abs -- v4
probablefutures.40616-abs-east-v4	cmtiphoos00b701sg201h20v8	true	40616 abs -- v4
probablefutures.40616-abs-p02-east-v4	cmtiphoos00b701sg201h20v8	false	40616 abs -- v4
probablefutures.40616-abs-p02-east-v4	cmtiphoos00b701sg201h20v8	true	40616 abs -- v4
probablefutures.40616-abs-p02-west-v4	cmtiphoos00b701sg201h20v8	false	40616 abs -- v4
probablefutures.40616-abs-p02-west-v4	cmtiphoos00b701sg201h20v8	true	40616 abs -- v4
probablefutures.40616-abs-p08-east-v4	cmtiphoos00b701sg201h20v8	false	40616 abs -- v4
probablefutures.40616-abs-p08-east-v4	cmtiphoos00b701sg201h20v8	true	40616 abs -- v4
probablefutures.40616-abs-p08-west-v4	cmtiphoos00b701sg201h20v8	false	40616 abs -- v4
probablefutures.40616-abs-p08-west-v4	cmtiphoos00b701sg201h20v8	true	40616 abs -- v4
probablefutures.40616-abs-west-v4	cmtiphoos00b701sg201h20v8	false	40616 abs -- v4
probablefutures.40616-abs-west-v4	cmtiphoos00b701sg201h20v8	true	40616 abs -- v4
probablefutures.40616-diff-east-v4	cmt9xkbyx00h101sc8h6181fx	false	40616 diff -- v4
probablefutures.40616-diff-east-v4	cmt9xkbyx00h101sc8h6181fx	true	40616 diff -- v4
probablefutures.40616-diff-p02-east-v4	cmt9xkbyx00h101sc8h6181fx	false	40616 diff -- v4
probablefutures.40616-diff-p02-east-v4	cmt9xkbyx00h101sc8h6181fx	true	40616 diff -- v4
probablefutures.40616-diff-p02-west-v4	cmt9xkbyx00h101sc8h6181fx	false	40616 diff -- v4
probablefutures.40616-diff-p02-west-v4	cmt9xkbyx00h101sc8h6181fx	true	40616 diff -- v4
probablefutures.40616-diff-p08-east-v4	cmt9xkbyx00h101sc8h6181fx	false	40616 diff -- v4
probablefutures.40616-diff-p08-east-v4	cmt9xkbyx00h101sc8h6181fx	true	40616 diff -- v4
probablefutures.40616-diff-p08-west-v4	cmt9xkbyx00h101sc8h6181fx	false	40616 diff -- v4
probablefutures.40616-diff-p08-west-v4	cmt9xkbyx00h101sc8h6181fx	true	40616 diff -- v4
probablefutures.40616-diff-west-v4	cmt9xkbyx00h101sc8h6181fx	false	40616 diff -- v4
